type,lat,lon,activity_score,year,nightlights,cluster,firm_id,revenue_estimate,productivity,employee_count,years_in_operation
public_building,-1.9351323847125081,30.073633401824104,1,2016,17.75051,,1915,12801.60970579427,3200.4024264485674,4,5
hospital,-1.957547180271943,30.061158903701408,1,2016,24.079662,,1916,10018.776366718677,2504.6940916796693,4,19
conference_centre,-1.9547266548636884,30.094331318911188,1,2016,54.670444,,1917,11838.975805101403,1479.8719756376754,8,19
hotel,-1.9469356484955898,30.065027672547032,1,2016,43.058556,,1918,18617.479592073836,2659.6399417248335,7,4
clinic,-1.947393105074652,30.07596888809467,1,2016,19.923868,,1919,13737.84101831394,3434.460254578485,4,2
university,-1.9601659775106022,30.063341294129017,1,2016,24.079662,,1920,3043.307479423554,434.758211346222,7,7
government,-1.949877548291284,30.084656517464733,1,2016,19.111223,,1921,46532.6853832921,9306.53707665842,5,13
place_of_worship,-1.9764926238946696,30.0760796331308,1,2016,9.119432,,1922,7534.569486508172,1076.3670695011674,7,12
marketplace,-1.9597588011144411,30.121254979769265,1,2016,18.647839,,1923,27980.045212685684,9326.681737561894,3,2
museum,-1.9312598418733025,30.060158044216156,1,2016,11.122023,,1924,175269.95595163145,43817.48898790786,4,9
mall,-1.9523984661063996,30.091719923070702,1,2016,54.670444,,1925,8783.369723744014,1097.9212154680017,8,16
mall,-1.9455718191830251,30.061352806417275,1,2016,42.355274,,1926,1754.1022687613117,250.5860383944731,7,8
hotel,-1.9426670000061683,30.086405999999503,1,2016,19.657957,,1927,16547.590450980617,8273.795225490308,2,18
school,-1.9123043072149306,30.087088753627494,1,2016,7.859485,,1928,66234.6908078073,33117.34540390365,2,4
restaurant,-1.9569094405416867,30.08693945111143,1,2016,16.431484,,1929,156114.88448822434,26019.147414704057,6,11
diplomatic,-1.9476531030305821,30.09160182069349,1,2016,30.999332,,1930,6441.072906096073,805.1341132620091,8,17
hotel,-1.9469410717201587,30.06202651783947,1,2016,42.355274,,1931,36195.83092039088,9048.95773009772,4,8
place_of_worship,-1.9445869935864168,30.06363972321865,1,2016,42.355274,,1932,13831.301720957706,2305.2169534929512,6,19
place_of_worship,-1.9794504287575216,30.046434381807018,1,2016,5.5560613,,1933,19812.169432705512,2476.521179088189,8,8
marketplace,-1.949887822968953,30.126218523586612,1,2016,17.059904,,1934,310004.88891081914,51667.48148513652,6,6
diplomatic,-1.952963830474344,30.061424385342807,1,2016,30.955887,,1935,4900.192022542445,1225.0480056356112,4,2
restaurant,-1.9472690960694938,30.06597710176982,1,2016,43.058556,,1936,28388.507066717862,4731.417844452977,6,15
motel,-1.9512121630485093,30.068771557704558,1,2016,36.910233,,1937,35161.01332461771,5860.168887436284,6,1
cafe,-1.9508651038533802,30.05957857871764,1,2016,30.94052,,1938,65237.27747446319,16309.319368615797,4,6
travel_agent,-1.9475141632709017,30.05930699981227,1,2016,39.700336,,1939,24293.96278673875,6073.4906966846875,4,19
school,-1.974342452003506,30.11383128014372,1,2016,8.021236,,1940,29972.948569462544,5994.589713892508,5,4
hospital,-1.9606316879183046,30.10289509041107,1,2016,24.711279,,1941,14888.604975096418,1654.2894416773797,9,13
diplomatic,-1.955989550982489,30.083538430552572,1,2016,20.509663,,1942,28828.707021157825,5765.741404231565,5,15
restaurant,-1.9543783911352357,30.083201917522004,1,2016,20.509663,,1943,15627.816658499638,2604.63610974994,6,9
government,-1.95161347255686,30.084794706768708,1,2016,19.111223,,1944,41010.02753699175,4556.669726332417,9,3
place_of_worship,-1.956015550003065,30.081206749999822,1,2016,16.065474,,1945,15220.365779664586,5073.4552598881955,3,2
diplomatic,-1.9503651494180352,30.092122265114327,1,2016,30.999332,,1946,32115.703461417917,3211.5703461417916,10,16
mall,-1.9516817683821182,30.090739015409603,1,2016,23.070251,,1947,21391.248875319987,3055.8926964742836,7,18
diplomatic,-1.9575320302150714,30.064964890159406,1,2016,20.12899,,1948,67917.58411409598,11319.59735234933,6,18
bureau_de_change,-1.9491086717156578,30.058576990645616,1,2016,30.94052,,1949,20923.041115247353,4184.60822304947,5,6
school,-1.9429647000141244,30.104502549999637,1,2016,15.961652,,1950,3740.473668770583,748.0947337541166,5,18
school,-1.941667423081143,30.103862973277483,1,2016,15.961652,,1951,77801.92872850323,8644.658747611471,9,11
police,-1.9392742718782705,30.051510977157978,1,2016,24.221416,,1952,8904.105122865081,1272.0150175521544,7,7
public_building,-1.9407752695728941,30.10341750966584,1,2016,15.961652,,1953,11455.596436867398,1636.5137766953426,7,14
place_of_worship,-1.9445511023712903,30.1043332895664,1,2016,16.005146,,1954,12140.942602496241,2428.188520499248,5,18
place_of_worship,-1.946468014490578,30.07813077744526,1,2016,15.8944435,,1955,87067.42462487212,43533.71231243606,2,7
school,-1.9623190000063806,30.068756549999616,1,2016,15.455816,,1956,2602.755019841422,520.5510039682844,5,10
motel,-1.941619598891838,30.061605362029102,1,2016,28.106236,,1957,507752.0585330392,126938.0146332598,4,8
public_building,-1.950266387607635,30.05792876855207,1,2016,30.94052,,1958,63326.35100238403,9046.621571769147,7,14
bus_station,-1.9495819102726446,30.125549636952858,1,2016,17.059904,,1959,27535.708000933217,9178.569333644406,3,18
hospital,-1.9435225182262217,30.095476808044697,1,2016,20.27492,,1960,20849.932699577188,6949.977566525729,3,5
post_office,-1.942543217174699,30.062229759384614,1,2016,28.106236,,1961,29306.191153688196,4884.365192281366,6,14
telecom,-1.9393228402157883,30.058762753462872,1,2016,31.969482,,1962,37090.73282759116,12363.577609197053,3,10
hotel,-1.9450800451664303,30.088930550887717,1,2016,19.154959,,1963,41991.20984472273,8398.241968944547,5,15
public_building,-1.93701242994934,30.079867356432054,1,2016,21.816172,,1964,38392.00316601049,12797.334388670162,3,6
school,-1.9694356983442254,30.05706351828214,1,2016,15.164299,,1965,24090.68863806268,3011.336079757835,8,9
library,-1.9345283103263373,30.07884550111463,1,2016,21.816172,,1966,18081.807109401765,6027.269036467255,3,10
diplomatic,-1.9364053949779754,30.07783238633665,1,2016,17.75051,,1967,18934.230800384677,2704.8901143406683,7,17
public_building,-1.9388834520793983,30.078265870408604,1,2016,17.71015,,1968,18125.801866367656,3625.160373273531,5,1
post_office,-1.9785693207124337,30.05315788260289,1,2016,9.8924885,,1969,68443.92643746888,11407.32107291148,6,14
school,-1.9788764072693346,30.053048223411803,1,2016,9.8924885,,1970,39877.06885614238,9969.267214035595,4,4
police,-1.9353517867610985,30.07500218404807,1,2016,17.75051,,1971,1163.992709942436,193.998784990406,6,2
hospital,-1.9331413770043109,30.075188048653555,1,2016,21.091215,,1972,42442.299622850725,6063.185660407246,7,3
hospital,-1.9644700495630258,30.103909815754736,1,2016,19.903688,,1973,26761.94500023501,2676.194500023501,10,7
school,-1.9755352221972204,30.054996310747264,1,2016,9.8924885,,1974,21618.2089082376,3088.315558319657,7,14
school,-1.96966182647656,30.056837310455997,1,2016,15.164299,,1975,14935.28102350051,2489.213503916752,6,12
school,-1.96982007691047,30.05701570084269,1,2016,15.164299,,1976,67786.11910383294,16946.529775958235,4,19
place_of_worship,-1.9714565413474225,30.056927513251235,1,2016,10.443089,,1977,56813.34146770328,9468.890244617212,6,18
school,-1.970160651435824,30.056785662765865,1,2016,10.443089,,1978,10169.235683392777,5084.6178416963885,2,15
school,-1.9755652500057554,30.05509590000001,1,2016,9.8924885,,1979,33092.18024647507,16546.090123237536,2,1
police,-1.970832486190097,30.056432157335802,1,2016,10.443089,,1980,8336.037524301415,2778.679174767138,3,3
school,-1.97000515940132,30.05665845899175,1,2016,15.164299,,1981,5543.502694134248,615.9447437926942,9,15
school,-1.9756170641773614,30.054850974602,1,2016,9.8924885,,1982,11769.688983692029,2942.4222459230073,4,4
public_building,-1.9382426375902255,30.078815191866166,1,2016,21.816172,,1983,52176.81261380447,7453.830373400639,7,15
mall,-1.970046847474674,30.07500358875215,1,2016,14.441975,,1984,57132.30773626611,7141.538467033264,8,10
motel,-1.9643948574096963,30.10240193093781,1,2016,19.903688,,1985,36793.8290080666,6132.304834677766,6,6
restaurant,-1.963699150000522,30.10826349999999,1,2016,21.1531,,1986,45483.085421625496,15161.028473875165,3,13
car_repair,-1.9667665491451458,30.1018662388672,1,2016,14.372199,,1987,36907.803591519194,6151.300598586532,6,7
place_of_worship,-1.9777342339997313,30.052942113468806,1,2016,9.8924885,,1988,11597.193460684166,3865.7311535613885,3,1
restaurant,-1.9548265004843022,30.103727618333533,1,2016,25.28557,,1989,33925.51091335892,4846.501559051275,7,11
clinic,-1.9768860013574223,30.11433578960962,1,2016,9.93616,,1990,49040.88050235108,8173.48008372518,6,14
diplomatic,-1.9541094954432037,30.06337924098249,1,2016,30.955887,,1991,46830.56325758057,23415.281628790286,2,6
diplomatic,-1.9541137322502893,30.061413777335122,1,2016,30.955887,,1992,72324.1495809117,72324.1495809117,1,5
public_building,-1.9235048885527948,30.07141006967709,1,2016,9.362721,,1993,44725.71286959098,22362.85643479549,2,19
place_of_worship,-1.9766744000013092,30.052952750000358,1,2016,9.8924885,,1994,31302.34229835469,6260.4684596709385,5,19
government,-1.953014807416829,30.08459076937306,1,2016,20.509663,,1995,64225.15518951761,16056.288797379402,4,13
university,-1.9555370775043877,30.104277907934105,1,2016,25.28557,,1996,21449.974611682985,4289.994922336597,5,7
public_building,-1.9565180989850774,30.103787634450608,1,2016,25.28557,,1997,9119.090468576098,1139.8863085720122,8,8
place_of_worship,-1.9638016136914234,30.064641003450813,1,2016,15.455816,,1998,18712.238163963677,4678.059540990919,4,14
guest_house,-1.9448451619488116,30.09069980320956,1,2016,19.154959,,1999,10457.736884688717,1742.9561474481195,6,19
school,-1.923126761448751,30.0728524856512,1,2016,9.362721,,2000,11212.917321975212,3737.6391073250707,3,19
hotel,-1.9593469960262189,30.108269002999318,1,2016,27.078856,,2001,19062.55711009104,4765.63927752276,4,12
hostel,-1.9391843245613563,30.078658095516445,1,2016,17.71015,,2002,9972.435131297185,1246.554391412148,8,9
government,-1.9544278440061507,30.083955923121998,1,2016,20.509663,,2003,16188.20986850431,3237.641973700862,5,14
place_of_worship,-1.922426650001943,30.072479799999428,1,2016,9.362721,,2004,3315.571656147063,473.6530937352947,7,6
hospital,-1.9520358865753122,30.061327304098864,1,2016,39.24396,,2005,27263.21692765546,13631.60846382773,2,15
diplomatic,-1.9440510638765536,30.087685380397893,1,2016,19.154959,,2006,22053.034167181035,4410.606833436207,5,13
place_of_worship,-1.9717239239186701,30.090334383433024,1,2016,16.070002,,2007,9729.43756146099,972.9437561460991,10,7
supermarket,-1.95954142070466,30.054231693959235,1,2016,9.874753,,2008,42584.50222076418,10646.125555191045,4,11
hotel,-1.9990084372376622,30.095219669165,1,2016,6.2625656,,2009,56250.49598993061,11250.099197986123,5,10
hotel,-1.9986790009024864,30.095893205299376,1,2016,6.2625656,,2010,4413.5742849972,1471.1914283324002,3,1
supermarket,-1.9736192485803565,30.054539116562086,1,2016,10.985248,,2011,10273.008713742296,3424.3362379140985,3,7
fuel,-1.9686717415697768,30.08890781237822,1,2016,15.060773,,2012,10207.292044914486,1275.9115056143107,8,18
guest_house,-1.939992990127456,30.077545986532893,1,2016,15.2053175,,2013,8604.984427076583,2868.328142358861,3,3
hotel,-1.9585545067842973,30.111050306865845,1,2016,31.29706,,2014,50487.186072734294,7212.455153247756,7,9
school,-1.920424954220015,30.073650662814572,1,2016,8.919672,,2015,18145.42716699766,2268.1783958747073,8,5
supermarket,-1.9467283137257634,30.057107638467166,1,2016,39.700336,,2016,16907.036220791215,4226.759055197804,4,13
place_of_worship,-1.9587280294375944,30.05467833647544,1,2016,9.874753,,2017,2969.466647171114,593.8933294342228,5,16
hospital,-1.9158117000045551,30.089543599998052,1,2016,7.859485,,2018,41581.807471872555,6930.301245312093,6,16
hotel,-1.9987633157487572,30.095309939346063,1,2016,6.2625656,,2019,6378.840405186736,6378.840405186736,1,12
place_of_worship,-1.9510435801078971,30.051745310201902,1,2016,14.738371,,2020,23386.930747787064,11693.465373893532,2,18
marketplace,-1.9752843861593368,30.05111963859627,1,2016,9.8924885,,2021,29067.527539011004,9689.175846337,3,11
school,-1.9427028094620868,30.075048919760505,1,2016,15.2053175,,2022,85875.9073870086,21468.97684675215,4,17
hairdresser,-1.9651371502654045,30.063914457409698,1,2016,18.385868,,2023,5950.196962190153,1487.5492405475381,4,7
restaurant,-1.9416297668696967,30.07777377634506,1,2016,15.2053175,,2024,1075.442887595957,268.86072189898925,4,15
bar;restaurant,-1.9427449389872027,30.086045612680607,1,2016,19.657957,,2025,26472.177234663584,8824.059078221195,3,6
hotel,-1.9643224497571854,30.061742034466928,1,2016,18.385868,,2026,133320.48649745667,26664.097299491335,5,6
alcohol,-1.9742132207834948,30.054891920311277,1,2016,10.985248,,2027,76034.79572197296,15206.959144394592,5,18
school,-1.9496544270310259,30.081842949416416,1,2016,17.858261,,2028,27164.31426324605,13582.157131623026,2,19
marketplace,-1.9700686281699016,30.125720294310476,1,2016,9.336494,,2029,13471.933689441283,2245.322281573547,6,19
bus_station,-1.9586843228276583,30.118963541269682,1,2016,18.647839,,2030,49371.202933682805,16457.067644560935,3,2
hotel,-1.9459150055305805,30.104916272366435,1,2016,9.28118,,2031,8320.301742587442,2080.0754356468606,4,3
school,-1.942208154640822,30.10556776766593,1,2016,9.080018,,2032,35466.993037210515,11822.331012403505,3,14
hostel,-1.9516781322472059,30.080880153461337,1,2016,17.858261,,2033,36514.698574024034,6085.783095670672,6,4
place_of_worship,-1.9482598815524537,30.079601759739084,1,2016,17.858261,,2034,63589.89846194902,15897.474615487256,4,17
restaurant,-1.9518507762709107,30.081642935697168,1,2016,17.858261,,2035,347896.4089150802,347896.4089150802,1,6
hotel,-1.9522806835359265,30.082245991762267,1,2016,16.065474,,2036,32611.35981302488,3623.484423669431,9,19
ngo,-1.9517296500022814,30.08267624999985,1,2016,19.111223,,2037,13240.51034300737,1891.5014775724815,7,9
place_of_worship,-1.9547286534928676,30.117633495578637,1,2016,20.926706,,2038,21470.296222241777,4294.0592444483555,5,4
place_of_worship,-1.9658705239111776,30.067951497715004,1,2016,11.863979,,2039,3755.3024057533335,938.8256014383334,4,7
school,-1.9481599273657253,30.080946877822136,1,2016,17.858261,,2040,10996.000215805361,5498.000107902681,2,4
hospital,-1.9781973651053628,30.048925423713367,1,2016,11.68385,,2041,14628.36252462274,3657.090631155685,4,11
place_of_worship,-1.947761551195982,30.10543352215623,1,2016,11.005641,,2042,13041.757474687085,2608.351494937417,5,2
public_building,-1.9449667051231065,30.1274000509367,1,2016,15.338821,,2043,25651.436990053542,6412.8592475133855,4,10
cafe,-1.9490430992824517,30.079510263357665,1,2016,17.858261,,2044,9677.705021615637,1612.9508369359394,6,6
restaurant,-1.949583515238562,30.081135228300397,1,2016,17.858261,,2045,67577.52033635078,22525.840112116926,3,8
hotel,-1.9321908364876292,30.072608596594236,1,2016,17.164932,,2046,22031.02717537933,3147.2895964827617,7,15
place_of_worship,-1.9347458116023748,30.08102763112987,1,2016,21.816172,,2047,21822.562243355445,4364.512448671089,5,13
school,-1.9348238388499661,30.080943532844262,1,2016,21.816172,,2048,15868.722039828166,2644.787006638028,6,2
school,-1.9378730493030576,30.0842421296562,1,2016,21.358383,,2049,25724.282878202448,3674.897554028921,7,1
diplomatic,-1.9408070420428813,30.08663564746307,1,2016,19.657957,,2050,50266.70782401234,25133.35391200617,2,15
diplomatic,-1.9416654034497536,30.087279106811362,1,2016,19.178493,,2051,9254.542437461496,1542.423739576916,6,7
diplomatic,-1.9422909711344225,30.086250213521048,1,2016,19.657957,,2052,11405.871103897722,2851.4677759744304,4,18
hospital,-1.9389380030420313,30.08629808128488,1,2016,19.657957,,2053,16256.920454516607,2709.4867424194344,6,10
place_of_worship,-1.9424406475163094,30.088092565552817,1,2016,19.178493,,2054,5733.773110587649,1911.2577035292163,3,15
hotel,-1.94107465000298,30.061157349999828,1,2016,28.106236,,2055,9708.355061370821,1618.059176895137,6,5
place_of_worship,-1.9444067706514547,30.091068967562823,1,2016,19.154959,,2056,13681.216688716459,1710.1520860895573,8,11
telecommunication,-1.953223211522823,30.11776397530083,1,2016,20.926706,,2057,52806.47953931747,17602.159846439157,3,8
hotel,-1.9456615122521366,30.102965476049206,1,2016,16.005146,,2058,28640.048915080853,4091.4355592972647,7,8
guest_house,-1.9292162468548104,30.09941511395026,1,2016,14.549142,,2059,26731.28580365508,1782.0857202436719,15,6
university,-1.949808851371158,30.121788737913946,1,2016,13.848314,,2060,51580.44785729367,7368.63540818481,7,15
fuel,-1.9600637435712702,30.107958906896886,1,2016,27.078856,,2061,19199.282962216294,3199.8804937027157,6,15
kiosk,-1.9712685510672212,30.07670066761144,1,2016,10.792701,,2062,32547.793259417096,10849.264419805699,3,5
place_of_worship,-1.9434803952217405,30.129290003648993,1,2016,15.338821,,2063,19866.263033386207,9933.131516693104,2,13
school,-1.9534212856066295,30.12040256638703,1,2016,15.088517,,2064,28720.382732090275,5744.076546418055,5,14
place_of_worship,-1.9409847157343674,30.131551851521326,1,2016,11.19563,,2065,12298.607731446462,2049.767955241077,6,11
public_building,-1.9331774000005253,30.111667949999894,1,2016,13.234482,,2066,1922.1177303211705,320.35295505352843,6,12
school,-1.9779106509560143,30.075732354102342,1,2016,9.119432,,2067,19258.75107690524,4814.68776922631,4,1
place_of_worship,-1.9783775971596818,30.076570650559304,1,2016,9.119432,,2068,91376.91332552984,91376.91332552984,1,3
place_of_worship,-1.9454957782915845,30.12675010971438,1,2016,14.545659,,2069,55615.39899542418,9269.23316590403,6,8
place_of_worship,-1.9759470114716124,30.077485205550367,1,2016,9.119432,,2070,57837.78059213512,7229.72257401689,8,12
public_building,-1.9583891268633942,30.111479330429194,1,2016,31.29706,,2071,75821.0108947743,37910.50544738715,2,15
hotel,-1.935883302537475,30.13224331368857,1,2016,9.419192,,2072,24068.46101783822,12034.23050891911,2,3
school,-1.9323727578083778,30.13457318451841,1,2016,8.575935,,2073,26831.066888954112,13415.533444477056,2,8
school,-1.9794723504641023,30.07718383068612,1,2016,8.442377,,2074,11876.870170745178,2375.3740341490357,5,19
motel,-1.936771745282853,30.130062488353797,1,2016,8.766006,,2075,16057.43311809868,2293.91901687124,7,6
alcohol,-1.9372308223118628,30.129567496741238,1,2016,8.766006,,2076,40772.82765891478,5824.6896655592545,7,18
hotel,-1.9490075282843082,30.124866221757635,1,2016,17.059904,,2077,73415.06488213384,8157.229431348204,9,11
hotel,-1.9409319668711296,30.129521727119624,1,2016,11.19563,,2078,19159.495577375947,4789.873894343987,4,12
supermarket,-1.9805309679779044,30.07657995231917,1,2016,8.442377,,2079,14042.03675598562,2006.0052508550887,7,2
hotel,-1.9544479579900973,30.11241378655905,1,2016,23.313608,,2080,22038.09793287759,4407.619586575518,5,5
