type,lat,lon,activity_score,cluster,firm_id,revenue_estimate,employee_count,years_in_operation,productivity
car_wash,-1.9582549,30.111911500000005,1,,847,256606.77657401707,5,4,51321.35531480341
convenience,-1.9582889,30.1117917,1,,848,11640.666926657701,6,13,1940.1111544429502
cafe,-1.9581173999999997,30.1115687,1,,849,12951.96826298537,7,1,1850.2811804264816
fuel,-1.9526922999999998,30.073686000000002,1,,850,11811.860981981392,2,4,5905.930490990696
bank,-1.9588694000000002,30.110350500000003,1,,851,12638.751395749518,7,2,1805.5359136785025
restaurant,-1.9266335000000003,30.100311799999997,1,,852,11644.775141588325,5,4,2328.955028317665
company,-1.9511948,30.060089799999993,1,,853,72331.61089847969,5,16,14466.322179695937
parking_space,-1.9778282,30.083261100000005,1,,854,91172.10362714123,7,4,13024.586232448748
educational_institution,-1.9796686,30.077012999999994,1,,855,12447.233971564108,6,9,2074.5389952606847
motorcycle_parking,-1.9682235,30.094292899999996,1,,856,9582.026920213624,5,17,1916.4053840427248
hotel,-1.9542643,30.093108900000004,1,,857,35292.140040501115,1,2,35292.140040501115
clinic,-1.9700884,30.076803700000003,1,,858,12679.94582770437,7,3,1811.4208325291959
motorcycle_parking,-1.9767217000000001,30.086042799999998,1,,859,41478.554671672784,5,15,8295.710934334556
motorcycle_parking,-1.9767216000000003,30.086042799999998,1,,860,26981.939691318556,5,7,5396.3879382637115
slaughterhouse,-1.9669343,30.081225000000003,1,,861,4837.996099764632,6,4,806.3326832941053
police,-1.9691056,30.082966499999998,1,,862,103518.45669345309,8,12,12939.807086681636
parking_space,-1.9661753000000002,30.0784099,1,,863,132704.17384891128,4,1,33176.04346222782
slaughterhouse,-1.9668805999999999,30.0812678,1,,864,11934.770501020479,6,17,1989.1284168367465
police,-1.9691056,30.0829664,1,,865,14947.486536926695,4,4,3736.871634231674
restaurant,-1.9760874999999998,30.0925041,1,,866,29315.3160562927,1,4,29315.3160562927
bus_station,-1.9801395999999998,30.101886500000003,1,,867,30774.96426822599,3,9,10258.321422741998
bank,-1.9772069999999995,30.0955227,1,,868,42554.64410388533,4,10,10638.661025971332
bus_station,-1.9652901,30.0805076,1,,869,164424.13193641978,5,19,32884.82638728396
bus_station,-1.9366249,30.0639786,1,,870,18454.301621421826,4,19,4613.5754053554565
fixme,-1.9720975,30.131857299999993,1,,871,9913.995805199394,5,15,1982.799161039879
place_of_worship,-1.9718203000000005,30.132055699999988,1,,872,5545.160098665765,2,17,2772.5800493328825
fixme,-1.9722709999999999,30.132621600000004,1,,873,10604.884332524647,2,7,5302.442166262324
fixme,-1.9722576,30.132483599999993,1,,874,21308.74918304531,5,3,4261.749836609062
fixme,-1.9722473,30.1326008,1,,875,132529.1451369523,5,5,26505.829027390464
fixme,-1.9723397999999999,30.1327451,1,,876,13126.50438845001,5,16,2625.300877690002
fixme,-1.9722521999999996,30.1327865,1,,877,27550.83028845461,6,7,4591.805048075768
fixme,-1.9723674,30.133099900000005,1,,878,21667.68163765329,4,16,5416.920409413323
fixme,-1.9724021999999997,30.133223099999995,1,,879,72286.54371365848,9,9,8031.838190406498
fixme,-1.9722468999999998,30.13309449999999,1,,880,275662.4601731583,7,1,39380.35145330833
fixme,-1.9722775,30.1332688,1,,881,12953.628579645949,2,3,6476.814289822974
fixme,-1.9722052000000003,30.133341199999997,1,,882,13501.56059644129,3,8,4500.520198813763
fixme,-1.97209,30.132829599999997,1,,883,62577.48807958986,4,18,15644.372019897464
fixme,-1.9723577,30.1329015,1,,884,43559.86551216691,6,18,7259.977585361151
fixme,-1.9715055,30.132601499999996,1,,885,139623.85359472918,7,19,19946.264799247027
fixme,-1.9620784000000002,30.1366624,1,,886,39494.95358263772,4,7,9873.73839565943
place_of_worship,-1.9603776999999996,30.134973199999997,1,,887,15378.226267725488,5,6,3075.6452535450976
fixme,-1.9605938999999997,30.134838099999996,1,,888,39761.517665055086,5,11,7952.303533011017
fixme,-1.9608574000000003,30.1346038,1,,889,66749.59978958729,3,5,22249.866596529097
fixme,-1.9605687000000003,30.1347115,1,,890,50035.20722902811,3,12,16678.402409676037
bar,-1.9616848,30.134565399999993,1,,891,36580.62585851601,7,1,5225.803694073716
childcare,-1.9619233999999999,30.134346999999995,1,,892,64002.32498606004,3,19,21334.10832868668
fixme,-1.9607883000000002,30.122528400000004,1,,893,70919.13692711563,8,11,8864.892115889454
fixme,-1.9704320000000002,30.1295149,1,,894,87742.26515292075,8,15,10967.783144115094
parking_space,-1.9623096999999998,30.120414999999998,1,,895,42138.196456349746,5,16,8427.639291269948
fixme,-1.9628002,30.1206629,1,,896,18636.58605078165,5,3,3727.31721015633
place_of_worship,-1.9658364000000002,30.1198241,1,,897,25507.139859187562,3,11,8502.37995306252
fixme,-1.9653752000000002,30.119863199999998,1,,898,73607.99794237378,3,11,24535.999314124594
hotel,-1.9617429,30.1213611,1,,899,9730.925890842629,6,10,1621.8209818071048
fixme,-1.9617406,30.121362200000004,1,,900,31846.198861583554,5,2,6369.2397723167105
fixme,-1.9586825,30.119065900000003,1,,901,14863.4608422437,4,5,3715.865210560925
travel_agency,-1.9589691999999994,30.118874999999996,1,,902,22668.800322495685,6,8,3778.1333870826143
parking_space,-1.9611926,30.1201011,1,,903,79098.7113806544,3,13,26366.237126884796
pharmacy,-1.9683026999999997,30.1210425,1,,904,26664.785213895444,12,15,2222.065434491287
hospital,-1.9688014000000003,30.1217423,1,,905,23073.419157869394,1,2,23073.419157869394
fixme,-1.9701274000000002,30.129474199999997,1,,906,5654.143165426563,6,12,942.3571942377606
supermarket,-1.9688299,30.1213618,1,,907,46455.65896660994,1,8,46455.65896660994
fixme,-1.9696309,30.121852900000004,1,,908,42002.48999658153,6,19,7000.414999430254
supermarket,-1.9712838,30.124167599999996,1,,909,191617.164064262,1,1,191617.164064262
apartment,-1.9718211,30.123113600000003,1,,910,16191.177353303508,4,8,4047.794338325877
fuel,-1.9707989,30.1250199,1,,911,27423.355715419017,3,10,9141.118571806339
supermarket,-1.9706704,30.124998200000004,1,,912,28265.116299446825,3,13,9421.705433148942
fixme,-1.9704765,30.1260044,1,,913,106665.52466271872,5,5,21333.10493254374
parking_space,-1.9707258,30.1265932,1,,914,20024.35311637029,5,9,4004.870623274058
fixme,-1.9707680999999997,30.126641000000003,1,,915,29115.370971110213,5,10,5823.074194222043
parking_space,-1.9699471999999996,30.1266465,1,,916,40453.01716596915,9,14,4494.779685107683
fixme,-1.9706760999999997,30.127997399999998,1,,917,26545.330172442147,3,11,8848.443390814049
fixme,-1.9704183999999998,30.1283415,1,,918,14094.872890471383,3,14,4698.290963490461
fixme,-1.9703004,30.1286764,1,,919,26744.65696903681,6,3,4457.4428281728015
parking_space,-1.968864,30.121594500000004,1,,920,64449.14549485237,6,16,10741.524249142061
school,-1.9557366000000003,30.069450199999995,1,,921,7891.051702537223,3,17,2630.3505675124075
clinic,-1.9437352999999997,30.065029099999993,1,,922,25158.967538630215,7,5,3594.1382198043166
educational_institution,-1.9716846999999997,30.0714537,1,,923,10936.69781186368,4,7,2734.17445296592
fixme,-1.9644517,30.1190192,1,,924,72769.09529869043,1,17,72769.09529869043
fixme,-1.9656983000000001,30.117081999999996,1,,925,4802.121580664111,7,11,686.0173686663016
fixme,-1.9607975999999998,30.120215200000004,1,,926,12595.289234166697,7,12,1799.3270334523854
fixme,-1.9656529,30.1161668,1,,927,32119.283956944208,2,2,16059.641978472104
fixme,-1.9662497000000003,30.117158100000005,1,,928,105400.64443284697,5,19,21080.128886569393
fixme,-1.9670052000000002,30.117878600000004,1,,929,20624.80463523545,6,5,3437.4674392059082
social_facility,-1.9669052,30.118719000000002,1,,930,12642.260304930835,9,11,1404.6955894367593
garden_centre,-1.9674164,30.119326900000004,1,,931,144517.6709603183,3,19,48172.55698677277
fixme,-1.9657437,30.1200857,1,,932,5177.02631311083,4,7,1294.2565782777076
car_repair,-1.9671536000000003,30.119746799999998,1,,933,2443.517902783017,10,6,244.35179027830168
convenience,-1.9675510999999999,30.1206404,1,,934,34201.14664271181,4,11,8550.286660677952
fixme,-1.9678122999999996,30.120741,1,,935,13332.311122112023,4,14,3333.077780528006
convenience,-1.9680833999999998,30.1212294,1,,936,7932.846335845542,4,4,1983.2115839613855
fixme,-1.9693373999999997,30.121669800000003,1,,937,44728.065508357955,7,8,6389.723644051136
fixme,-1.9670842999999996,30.130215199999995,1,,938,28107.752691700654,8,9,3513.469086462582
fixme,-1.9627719,30.1354109,1,,939,12530.505236991514,6,2,2088.4175394985855
fixme,-1.9622248999999998,30.135639700000002,1,,940,6122.3151798379295,6,11,1020.3858633063215
fixme,-1.9656360999999998,30.117574999999995,1,,941,52704.56368825203,3,7,17568.187896084008
fixme,-1.9637428999999995,30.138664400000003,1,,942,42201.08362275085,5,4,8440.21672455017
courthouse,-1.9789664,30.0483993,1,,943,19946.80254861737,6,14,3324.467091436228
school,-1.9774285000000003,30.1708009,1,,944,139614.03423791728,2,1,69807.01711895864
fixme,-1.9671237,30.130871100000004,1,,945,7554.624971304226,8,12,944.3281214130283
gardener,-1.9782546,30.134565399999993,1,,946,4790.906059913518,5,19,958.1812119827036
parking_space,-1.9603625000000002,30.1194845,1,,947,11026.88797021967,4,5,2756.7219925549175
fixme,-1.9583727000000002,30.1191006,1,,948,21044.909558040574,4,8,5261.227389510143
parking_space,-1.9586967,30.119017299999996,1,,949,28094.79057436832,2,11,14047.39528718416
fixme,-1.9587104,30.1189819,1,,950,17305.228186518907,5,4,3461.0456373037814
bicycle_parking,-1.9601194000000002,30.118996800000005,1,,951,31321.35450683591,5,15,6264.270901367182
fixme,-1.9581348999999995,30.119580200000005,1,,952,6300.980755940509,4,12,1575.2451889851272
parking_space,-1.9604423999999998,30.1200384,1,,953,93317.65563861185,2,10,46658.82781930592
bicycle_parking,-1.9627376999999997,30.1210222,1,,954,20289.29775065275,4,16,5072.324437663187
bicycle_parking,-1.9626626999999996,30.1209782,1,,955,67325.60013155287,4,8,16831.400032888218
parking_space,-1.9618106,30.1200473,1,,956,31030.483728432104,1,8,31030.483728432104
parking_space,-1.9609,30.119720400000002,1,,957,34778.44993326136,8,6,4347.30624165767
parking_space,-1.9612548000000003,30.1198992,1,,958,38939.61065280265,4,3,9734.902663200663
bank,-1.9581306,30.1196002,1,,959,34465.308969686404,10,8,3446.5308969686403
bank,-1.9581367,30.119605799999995,1,,960,41886.66342374726,6,10,6981.1105706245435
parking_space,-1.9604451000000003,30.120059500000004,1,,961,83212.47289132507,3,5,27737.490963775024
fixme,-1.9594738,30.119278000000005,1,,962,26809.75706152066,6,11,4468.292843586777
bank,-1.9581162,30.11962189999999,1,,963,44757.02781816495,4,4,11189.256954541237
fixme,-1.9720974,30.132823600000002,1,,964,20135.995346523057,3,17,6711.998448841019
fixme,-1.9721911999999997,30.1327926,1,,965,92977.90985214442,2,3,46488.95492607221
fixme,-1.9721461999999998,30.1326094,1,,966,11199.31279644789,3,18,3733.10426548263
fixme,-1.9720369,30.132503399999997,1,,967,133377.72678728777,5,8,26675.545357457555
parking_space,-1.9719491,30.132258100000005,1,,968,21159.453304255618,3,12,7053.151101418539
fixme,-1.9718698,30.132359900000004,1,,969,5267.045709323572,4,16,1316.761427330893
fixme,-1.9718227,30.132321299999994,1,,970,25036.859922909847,3,14,8345.619974303283
fixme,-1.9718248,30.132520500000002,1,,971,11147.252595392272,6,16,1857.8754325653788
fixme,-1.9717411999999996,30.132560100000003,1,,972,51054.22330614629,5,4,10210.844661229257
fixme,-1.971738,30.1324305,1,,973,11468.690322063105,5,1,2293.738064412621
fixme,-1.9716041,30.1321917,1,,974,14098.399605739112,4,1,3524.599901434778
fixme,-1.9714969999999996,30.1321778,1,,975,3329.1066345028935,4,15,832.2766586257234
fixme,-1.971482,30.131974300000003,1,,976,14012.340445762631,6,3,2335.3900742937717
fixme,-1.9713363,30.1319186,1,,977,1951.0455227222994,4,14,487.76138068057486
fixme,-1.9714176999999995,30.1318757,1,,978,4519.231230054083,6,9,753.2052050090139
fixme,-1.9715066,30.131804,1,,979,47118.20183233443,4,19,11779.550458083608
fixme,-1.9712785,30.1316905,1,,980,48329.632394317654,5,8,9665.92647886353
fixme,-1.9715666,30.131530899999994,1,,981,33706.89051582333,5,2,6741.378103164667
parking_space,-1.9715258999999992,30.131438799999998,1,,982,8375.14656526919,4,4,2093.7866413172974
fixme,-1.9713587999999997,30.131449500000002,1,,983,21000.2294714554,5,1,4200.04589429108
fixme,-1.9717273000000002,30.1317847,1,,984,21947.25735217511,3,11,7315.752450725037
parking_space,-1.9716715999999996,30.131654000000005,1,,985,6916.293687289105,4,5,1729.0734218222763
fixme,-1.9710653000000002,30.131300600000003,1,,986,99051.8076433813,6,2,16508.634607230215
fixme,-1.9714605999999995,30.131281300000005,1,,987,52963.71262426074,6,13,8827.28543737679
fixme,-1.9714733999999996,30.1311474,1,,988,17659.61770067674,1,17,17659.61770067674
fixme,-1.9717166,30.131127099999997,1,,989,22626.698532151357,3,17,7542.2328440504525
fixme,-1.9717166,30.130997500000003,1,,990,27129.658226404612,4,18,6782.414556601153
fixme,-1.9718568999999995,30.131357399999995,1,,991,2859.1084703830934,6,9,476.51807839718225
fixme,-1.9716115999999995,30.131347700000003,1,,992,17202.717035037713,4,6,4300.679258759428
fixme,-1.9716995,30.131486999999996,1,,993,11136.861619281284,3,3,3712.2872064270946
fixme,-1.9719982999999999,30.131586600000002,1,,994,8089.96747869047,14,8,577.8548199064621
fixme,-1.9720239999999998,30.131432300000004,1,,995,16628.93795775128,5,3,3325.7875915502564
fixme,-1.9712323999999999,30.1309461,1,,996,132944.43352374705,4,1,33236.10838093676
parking_space,-1.9713674000000003,30.1309,1,,997,41807.99471156498,5,13,8361.598942312996
fixme,-1.9721665,30.130247800000003,1,,998,12441.849267852767,5,5,2488.3698535705535
fixme,-1.972099,30.130458799999996,1,,999,39049.39965336402,7,16,5578.485664766288
fixme,-1.9723292999999995,30.1305037,1,,1000,89264.16839675672,7,16,12752.024056679531
fixme,-1.9721953999999997,30.13063869999999,1,,1001,55527.50057749179,7,12,7932.5000824988265
fixme,-1.9716363000000001,30.1309097,1,,1002,23379.862874226546,2,13,11689.931437113273
fixme,-1.9713812999999998,30.131084200000004,1,,1003,11534.10090124669,5,4,2306.8201802493377
fixme,-1.9721204999999993,30.1312503,1,,1004,44277.11865205655,3,9,14759.039550685518
fixme,-1.9723614999999997,30.131191400000002,1,,1005,32646.253650865234,7,16,4663.750521552176
fixme,-1.9723137999999998,30.131457799999996,1,,1006,53916.5748106827,2,1,26958.28740534135
fixme,-1.9721129999999998,30.130975800000005,1,,1007,41571.57010507569,6,5,6928.595017512615
fixme,-1.9719896,30.131047500000005,1,,1008,62915.807034331876,4,5,15728.951758582969
fixme,-1.971169,30.13160119999999,1,,1009,12897.190661307493,8,19,1612.1488326634367
fixme,-1.9711518,30.1324302,1,,1010,82239.75204227798,5,9,16447.950408455596
fixme,-1.9722077000000002,30.132324100000005,1,,1011,26838.685237409016,1,8,26838.685237409016
fixme,-1.9718835,30.130665999999994,1,,1012,175476.58121702424,2,19,87738.29060851212
fixme,-1.9703225999999998,30.131414699999993,1,,1013,11056.924717212596,3,18,3685.6415724041985
fixme,-1.9706037999999995,30.1275851,1,,1014,124986.84905193972,6,15,20831.14150865662
fuel,-1.9754479999999999,30.076842,1,,1015,26847.0381660359,8,4,3355.8797707544877
educational_institution,-1.9751937,30.0758984,1,,1016,11482.529627019405,4,15,2870.632406754851
hotel,-1.9469731,30.0781828,1,,1017,13576.751575016262,3,13,4525.583858338754
fixme,-1.9481583,30.080398200000005,1,,1018,15988.942871728994,6,18,2664.8238119548323
childcare,-1.9490471999999996,30.0825228,1,,1019,33663.38228151937,6,5,5610.563713586562
place_of_worship,-1.9464887999999998,30.0780183,1,,1020,37154.32591944398,8,18,4644.290739930498
artwork,-1.9673369000000003,30.1025213,1,,1021,12410.522693684235,6,8,2068.4204489473727
fixme,-1.9459743,30.0847394,1,,1022,21496.499947823304,6,1,3582.749991303884
fixme,-1.9438537000000002,30.080464800000005,1,,1023,187638.09474491206,5,19,37527.61894898241
educational_institution,-1.9169317000000001,30.088941799999997,1,,1024,123938.79947149131,4,17,30984.699867872827
theatre,-1.9165975999999996,30.0893363,1,,1025,34075.150377031154,5,2,6815.030075406231
school,-1.9462372999999995,30.0856511,1,,1026,22879.657550154563,5,19,4575.931510030912
agricultural_engines,-1.9740090000000001,30.1515099,1,,1027,24835.54883912049,6,16,4139.258139853415
place_of_worship,-1.95232,30.122029600000005,1,,1028,40681.062679942916,11,18,3698.278425449356
bank,-1.9572545000000001,30.1152746,1,,1029,7920.482738656838,8,2,990.0603423321047
bank,-1.9573077999999997,30.1153462,1,,1030,17028.155562194574,7,6,2432.593651742082
fixme,-1.9611966000000003,30.1293621,1,,1031,4152.292731619656,7,7,593.184675945665
vending_machine,-1.9626642,30.1358748,1,,1032,32834.107687514894,4,6,8208.526921878723
vending_machine,-1.9626619000000003,30.135847600000005,1,,1033,42074.449689683956,8,6,5259.306211210494
dentist,-1.9484851,30.122032600000004,1,,1034,13586.250092702103,6,9,2264.3750154503505
hotel,-1.9616447,30.134677699999994,1,,1035,106296.40701017113,2,8,53148.20350508556
parking_space,-1.9617568,30.134595100000002,1,,1036,6465.491654737242,4,9,1616.3729136843106
kindergarten,-1.9619578000000002,30.1343458,1,,1037,5093.014224287955,1,12,5093.014224287955
clinic,-1.9616181999999998,30.1340839,1,,1038,27569.12644576607,6,18,4594.8544076276785
company,-1.9614313,30.133957699999993,1,,1039,62761.575029986234,1,6,62761.575029986234
place_of_worship,-1.9605396999999996,30.134920600000004,1,,1040,118649.33907316414,7,4,16949.90558188059
parking_space,-1.960802,30.134674599999997,1,,1041,13920.470549090673,9,7,1546.7189498989637
charity,-1.9606259999999998,30.135068900000004,1,,1042,64775.37750986387,7,18,9253.625358551983
yes,-1.9617565,30.134131699999994,1,,1043,21194.38422451781,2,5,10597.192112258905
parking_entrance,-1.9656660999999995,30.117607199999995,1,,1044,18534.195310700175,4,18,4633.548827675044
